JobIDRaw|UID|JobName|Partition|ReqNodes|ReqCPUS|Submit|Start|End|ElapsedRaw|TimelimitRaw|State
1515621|50109.0|sphere.slrm|tornado|1|1|2021-11-10T11:36:52|2021-11-10T11:36:54|2021-11-11T13:20:13|92599|17280|COMPLETED
1515851|50109.0|sphere.slrm|tornado|1|1|2021-11-10T15:54:08|2021-11-10T15:54:09|2021-11-19T16:18:18|779049|17280|COMPLETED
1515852|50109.0|sphere.slrm|tornado|1|1|2021-11-10T15:54:11|2021-11-10T15:54:12|2021-11-11T15:08:14|83642|17280|COMPLETED
1516374|50109.0|sphere.slrm|tornado|1|1|2021-11-11T00:57:41|2021-11-11T00:57:41|2021-11-11T01:01:45|244|20160|COMPLETED
1516376|50109.0|sphere.slrm|tornado|1|1|2021-11-11T01:01:58|2021-11-11T01:01:58|2021-11-11T01:13:19|681|20160|COMPLETED
1516388|50109.0|sphere.slrm|tornado|1|1|2021-11-11T01:14:21|2021-11-11T01:14:21|2021-11-11T01:56:26|2525|20160|COMPLETED
1516393|50109.0|sphere.slrm|tornado|1|1|2021-11-11T01:23:51|2021-11-11T01:23:52|2021-11-11T13:21:56|43084|17280|COMPLETED
1516394|50109.0|sphere.slrm|tornado|1|1|2021-11-11T01:24:02|2021-11-11T01:24:04|2021-11-11T13:22:08|43084|17280|COMPLETED
1516395|50109.0|sphere.slrm|tornado|1|1|2021-11-11T01:24:12|2021-11-11T01:24:12|2021-11-11T13:28:00|43428|17280|COMPLETED
1516397|50109.0|sphere.slrm|tornado|1|1|2021-11-11T01:24:19|2021-11-11T01:24:19|2021-11-11T13:22:31|43092|17280|COMPLETED
1516398|50109.0|sphere.slrm|tornado|1|1|2021-11-11T01:24:25|2021-11-11T01:24:26|2021-11-12T16:33:08|140922|17280|COMPLETED
1516399|50109.0|sphere.slrm|tornado|1|1|2021-11-11T01:24:32|2021-11-11T01:24:33|2021-11-11T13:26:29|43316|17280|COMPLETED
1516432|50109.0|sphere.slrm|tornado|1|1|2021-11-11T02:06:30|2021-11-11T02:06:31|2021-11-11T13:14:54|40103|20160|COMPLETED
1517090|50109.0|sphere.slrm|tornado|1|1|2021-11-11T13:15:35|2021-11-11T13:15:54|2021-11-11T13:20:46|292|20160|COMPLETED
1517198|50109.0|sphere.slrm|tornado|1|1|2021-11-11T14:54:12|2021-11-11T14:54:24|2021-11-11T14:54:25|1|20160|FAILED
1517200|50109.0|sphere.slrm|tornado|1|1|2021-11-11T14:55:11|2021-11-11T14:55:24|2021-11-11T16:41:30|6366|20160|COMPLETED
1517201|50109.0|sphere.slrm|tornado|1|1|2021-11-11T14:55:22|2021-11-11T15:05:54|2021-11-12T14:52:19|85585|20160|COMPLETED
1517215|50109.0|sphere.slrm|tornado|1|1|2021-11-11T15:13:35|2021-11-11T15:13:35|2021-11-19T16:18:23|695088|17280|COMPLETED
1517216|50109.0|sphere.slrm|tornado|1|1|2021-11-11T15:13:37|2021-11-11T15:13:38|2021-11-19T16:18:13|695075|17280|COMPLETED
1517368|50109.0|sphere.slrm|tornado|1|1|2021-11-11T16:42:53|2021-11-11T16:42:54|2021-11-12T14:52:30|79776|20160|COMPLETED
1517386|50109.0|sphere.slrm|tornado|4|4|2021-11-11T17:24:49|2021-11-11T19:13:05|2021-11-11T19:13:11|6|20160|FAILED
1517387|50109.0|sphere.slrm|tornado|4|4|2021-11-11T17:25:29|2021-11-11T17:25:49|2021-11-11T17:25:49|0|20160|CANCELLED by 50109
1517685|50109.0|sphere.slrm|tornado|4|4|2021-11-12T01:27:29|2021-11-12T02:32:44|2021-11-12T02:32:49|5|20160|FAILED
1517705|50109.0|sphere.slrm|tornado|4|4|2021-11-12T02:39:16|2021-11-12T02:39:16|2021-11-12T02:39:33|17|20160|FAILED
1517708|50109.0|sphere.slrm|tornado|4|4|2021-11-12T02:40:27|2021-11-12T02:40:27|2021-11-12T02:42:18|111|20160|FAILED
1518188|50109.0|sphere.slrm|tornado|1|1|2021-11-12T14:50:06|2021-11-12T16:05:26|2021-11-12T16:56:43|3077|17280|COMPLETED
1518257|50109.0|sphere.slrm|tornado|1|1|2021-11-12T16:31:53|2021-11-12T16:31:56|2021-11-19T16:17:27|603931|20160|COMPLETED
1518258|50109.0|sphere.slrm|tornado|1|1|2021-11-12T16:31:55|2021-11-12T16:31:56|2021-11-19T16:17:33|603937|20160|COMPLETED
1518259|50109.0|sphere.slrm|tornado|1|1|2021-11-12T16:31:56|2021-11-12T16:31:56|2021-11-19T16:17:34|603938|20160|COMPLETED
1518261|50109.0|sphere.slrm|tornado|1|1|2021-11-12T16:31:58|2021-11-12T16:31:59|2021-11-19T16:17:36|603937|20160|COMPLETED
1518262|50109.0|sphere.slrm|tornado|1|1|2021-11-12T16:32:04|2021-11-12T16:32:04|2021-11-19T16:20:09|604085|20160|COMPLETED
1518263|50109.0|sphere.slrm|tornado|1|1|2021-11-12T16:32:05|2021-11-12T16:33:35|2021-11-19T16:20:15|604000|20160|COMPLETED
1518264|50109.0|sphere.slrm|tornado|1|1|2021-11-12T16:32:07|2021-11-12T16:33:35|2021-11-19T16:20:30|604015|20160|COMPLETED
1518265|50109.0|sphere.slrm|tornado|1|1|2021-11-12T16:32:09|2021-11-12T16:57:08|2021-11-19T16:20:39|602611|20160|COMPLETED
1518276|50109.0|sphere.slrm|tornado|1|1|2021-11-12T16:55:37|2021-11-12T17:00:44|2021-11-19T15:59:54|601150|20160|COMPLETED
1525510|50109.0|sphere.slrm|tornado|4|4|2021-11-16T11:16:47|2021-11-16T11:16:48|2021-11-16T11:18:23|95|20160|FAILED
1525901|50109.0|sphere.slrm|tornado|4|4|2021-11-16T14:28:34|2021-11-16T14:52:46|2021-11-16T14:54:25|99|20160|FAILED
1525923|50109.0|sphere.slrm|tornado|4|4|2021-11-16T14:54:59|2021-11-16T14:55:01|2021-11-16T14:55:50|49|20160|COMPLETED
1525933|50109.0|sphere.slrm|tornado|4|4|2021-11-16T15:02:09|2021-11-16T15:02:09|2021-11-16T15:05:20|191|20160|COMPLETED
1525944|50109.0|sphere.slrm|tornado|4|4|2021-11-16T15:17:29|2021-11-16T15:17:30|2021-11-16T15:20:02|152|20160|COMPLETED
1525945|50109.0|sphere.slrm|tornado|4|4|2021-11-16T15:20:50|2021-11-16T15:21:58|2021-11-17T14:42:35|84037|20160|COMPLETED
1525965|50109.0|sphere.slrm|tornado|4|4|2021-11-16T15:34:24|2021-11-16T15:34:25|2021-11-17T14:42:53|83308|20160|COMPLETED
1525989|50109.0|sphere.slrm|tornado|1|1|2021-11-16T16:41:31|2021-11-16T17:27:06|2021-11-19T16:18:48|255102|20160|COMPLETED
1528034|50109.0|sphere.slrm|tornado|4|4|2021-11-17T14:47:28|2021-11-17T19:25:59|2021-11-18T12:12:22|60383|20160|COMPLETED
1528035|50109.0|sphere.slrm|tornado|4|4|2021-11-17T14:47:31|2021-11-17T19:25:59|2021-11-18T00:09:25|17006|20160|COMPLETED
1529384|50109.0|sphere.slrm|tornado|4|4|2021-11-18T00:09:42|2021-11-18T01:48:25|2021-11-19T16:18:05|138580|20160|COMPLETED
1530810|50109.0|sphere.slrm|tornado|4|4|2021-11-18T12:12:58|2021-11-18T12:12:58|2021-11-19T16:17:04|101046|20160|COMPLETED
1534982|50109.0|sphere.slrm|tornado|1|1|2021-11-19T16:03:23|2021-11-19T16:03:23|2021-11-19T16:09:34|371|20160|COMPLETED
1535164|50109.0|sphere.slrm|tornado|1|1|2021-11-19T16:54:54|2021-11-19T16:55:05|2021-11-19T16:58:16|191|17280|COMPLETED
1535181|50109.0|sphere.slrm|tornado|1|1|2021-11-19T17:03:49|2021-11-19T17:03:50|2021-11-19T17:08:56|306|17280|COMPLETED
1535182|50109.0|sphere.slrm|tornado|1|1|2021-11-19T17:03:52|2021-11-19T17:03:53|2021-11-19T17:09:10|317|17280|COMPLETED
1535183|50109.0|sphere.slrm|tornado|1|1|2021-11-19T17:03:55|2021-11-19T17:03:56|2021-11-19T17:09:14|318|17280|COMPLETED
1535184|50109.0|sphere.slrm|tornado|1|1|2021-11-19T17:03:59|2021-11-19T17:03:59|2021-11-19T17:09:44|345|17280|COMPLETED
1535185|50109.0|sphere.slrm|tornado|1|1|2021-11-19T17:04:03|2021-11-19T17:04:04|2021-11-19T17:09:52|348|17280|COMPLETED
1535225|50109.0|sphere.slrm|tornado|1|1|2021-11-19T17:19:45|2021-11-19T17:19:45|2021-11-19T17:23:24|219|20160|COMPLETED
1535226|50109.0|sphere.slrm|tornado|1|1|2021-11-19T17:19:47|2021-11-19T17:19:48|2021-11-19T17:23:28|220|20160|COMPLETED
1535227|50109.0|sphere.slrm|tornado|1|1|2021-11-19T17:19:49|2021-11-19T17:19:51|2021-11-19T17:23:41|230|20160|COMPLETED
1535228|50109.0|sphere.slrm|tornado|1|1|2021-11-19T17:19:51|2021-11-19T17:19:54|2021-11-19T17:23:45|231|20160|COMPLETED
1535229|50109.0|sphere.slrm|tornado|1|1|2021-11-19T17:19:54|2021-11-19T17:19:54|2021-11-19T17:23:45|231|20160|COMPLETED
1535230|50109.0|sphere.slrm|tornado|1|1|2021-11-19T17:19:56|2021-11-19T17:19:57|2021-11-19T17:23:48|231|20160|COMPLETED
1535231|50109.0|sphere.slrm|tornado|1|1|2021-11-19T17:20:02|2021-11-19T17:20:03|2021-11-19T17:23:06|183|20160|COMPLETED
1535232|50109.0|sphere.slrm|tornado|1|1|2021-11-19T17:20:06|2021-11-19T17:20:07|2021-11-19T17:23:08|181|20160|COMPLETED
1535233|50109.0|sphere.slrm|tornado|1|1|2021-11-19T17:20:09|2021-11-19T17:20:10|2021-11-19T17:23:30|200|20160|COMPLETED
1535234|50109.0|sphere.slrm|tornado|1|1|2021-11-19T17:20:12|2021-11-19T17:20:13|2021-11-19T17:23:23|190|20160|COMPLETED
1535235|50109.0|sphere.slrm|tornado|1|1|2021-11-19T17:20:14|2021-11-19T17:20:16|2021-11-19T17:23:32|196|20160|COMPLETED
1535236|50109.0|sphere.slrm|tornado|1|1|2021-11-19T17:20:25|2021-11-19T17:20:26|2021-11-19T17:23:30|184|20160|COMPLETED
1535310|50109.0|sphere.slrm|tornado|4|4|2021-11-19T17:59:29|2021-11-19T17:59:29|2021-11-22T13:48:58|244169|20160|COMPLETED
1535311|50109.0|sphere.slrm|tornado|1|1|2021-11-19T17:59:40|2021-11-19T17:59:41|2021-11-22T13:46:38|244017|17280|COMPLETED
1535312|50109.0|sphere.slrm|tornado|1|1|2021-11-19T17:59:46|2021-11-19T17:59:46|2021-11-22T13:45:26|243940|20160|COMPLETED
1535313|50109.0|sphere.slrm|tornado|1|1|2021-11-19T17:59:48|2021-11-19T17:59:49|2021-11-22T13:45:25|243936|20160|COMPLETED
1535314|50109.0|sphere.slrm|tornado|1|1|2021-11-19T17:59:50|2021-11-19T17:59:51|2021-11-22T13:45:24|243933|20160|COMPLETED
1535315|50109.0|sphere.slrm|tornado|1|1|2021-11-19T17:59:52|2021-11-19T17:59:52|2021-11-22T13:45:24|243932|20160|COMPLETED
1535316|50109.0|sphere.slrm|tornado|1|1|2021-11-19T18:00:06|2021-11-19T18:00:06|2021-11-22T13:46:42|243996|17280|COMPLETED
1535317|50109.0|sphere.slrm|tornado|1|1|2021-11-19T18:00:08|2021-11-19T18:00:09|2021-11-22T13:46:43|243994|17280|COMPLETED
1535318|50109.0|sphere.slrm|tornado|1|1|2021-11-19T18:00:11|2021-11-19T18:00:12|2021-11-22T13:46:43|243991|17280|COMPLETED
1535319|50109.0|sphere.slrm|tornado|1|1|2021-11-19T18:00:23|2021-11-19T18:00:23|2021-11-22T13:46:38|243975|20160|COMPLETED
1535321|50109.0|sphere.slrm|tornado|1|1|2021-11-19T18:00:38|2021-11-19T18:00:38|2021-11-22T13:46:13|243935|20160|COMPLETED
1535322|50109.0|sphere.slrm|tornado|4|4|2021-11-19T18:00:42|2021-11-19T18:00:42|2021-11-22T13:49:01|244099|20160|COMPLETED
1535323|50109.0|sphere.slrm|tornado|1|1|2021-11-19T18:00:46|2021-11-19T18:00:46|2021-11-22T13:46:30|243944|20160|COMPLETED
1535324|50109.0|sphere.slrm|tornado|1|1|2021-11-19T18:00:50|2021-11-19T18:00:51|2021-11-22T13:45:38|243887|20160|COMPLETED
1535325|50109.0|sphere.slrm|tornado|1|1|2021-11-19T18:00:52|2021-11-19T18:00:54|2021-11-22T13:45:36|243882|20160|COMPLETED
1535326|50109.0|sphere.slrm|tornado|1|1|2021-11-19T18:00:54|2021-11-19T18:00:57|2021-11-22T13:45:35|243878|20160|COMPLETED
1535328|50109.0|sphere.slrm|tornado|1|1|2021-11-19T18:00:56|2021-11-19T18:00:57|2021-11-22T13:45:39|243882|20160|COMPLETED
1535329|50109.0|sphere.slrm|tornado|1|1|2021-11-19T18:01:30|2021-11-19T18:01:31|2021-11-22T13:46:19|243888|20160|COMPLETED
1537992|50109.0|sphere.slrm|tornado|1|1|2021-11-22T14:48:52|2021-11-22T14:48:53|2021-11-29T10:58:15|590962|20160|COMPLETED
1537993|50109.0|sphere.slrm|tornado|1|1|2021-11-22T14:48:55|2021-11-22T14:48:56|2021-11-29T10:58:29|590973|20160|COMPLETED
1537994|50109.0|sphere.slrm|tornado|1|1|2021-11-22T14:49:00|2021-11-22T14:49:01|2021-11-29T10:57:23|590902|17280|COMPLETED
1537995|50109.0|sphere.slrm|tornado|1|1|2021-11-22T14:49:07|2021-11-22T14:49:07|2021-11-29T10:58:44|590977|20160|COMPLETED
1537996|50109.0|sphere.slrm|tornado|1|1|2021-11-22T14:49:11|2021-11-22T14:49:12|2021-11-29T10:59:12|591000|20160|COMPLETED
1537997|50109.0|sphere.slrm|tornado|1|1|2021-11-22T14:49:13|2021-11-22T14:49:15|2021-11-29T10:59:08|590993|20160|COMPLETED
1537998|50109.0|sphere.slrm|tornado|4|4|2021-11-22T14:49:17|2021-11-22T14:49:18|2021-11-29T10:58:31|590953|20160|COMPLETED
1537999|50109.0|sphere.slrm|tornado|4|4|2021-11-22T14:49:32|2021-11-22T14:49:33|2021-11-29T10:57:00|590847|20160|COMPLETED
1538000|50109.0|sphere.slrm|tornado|1|1|2021-11-22T14:49:43|2021-11-22T14:49:44|2021-11-29T10:59:38|590994|20160|COMPLETED
1538001|50109.0|sphere.slrm|tornado|1|1|2021-11-22T14:51:05|2021-11-22T14:51:06|2021-11-29T10:58:04|590818|17280|COMPLETED
1538002|50109.0|sphere.slrm|tornado|1|1|2021-11-22T14:51:13|2021-11-22T14:51:13|2021-11-29T10:58:19|590826|17280|COMPLETED
1538003|50109.0|sphere.slrm|tornado|1|1|2021-11-22T14:51:15|2021-11-22T14:51:16|2021-11-29T10:58:10|590814|17280|COMPLETED
1538010|50109.0|sphere.slrm|tornado|1|1|2021-11-22T15:03:31|2021-11-22T15:03:32|2021-11-22T15:04:33|61|17280|COMPLETED
1538011|50109.0|sphere.slrm|tornado|1|1|2021-11-22T15:03:51|2021-11-22T15:03:52|2021-11-22T15:04:39|47|17280|COMPLETED
1538012|50109.0|sphere.slrm|tornado|1|1|2021-11-22T15:03:53|2021-11-22T15:03:55|2021-11-22T15:04:44|49|17280|COMPLETED
1538013|50109.0|sphere.slrm|tornado|1|1|2021-11-22T15:03:55|2021-11-22T15:03:58|2021-11-22T15:04:50|52|17280|COMPLETED
1538014|50109.0|sphere.slrm|tornado|1|1|2021-11-22T15:03:57|2021-11-22T15:03:58|2021-11-22T15:04:52|54|17280|COMPLETED
1538015|50109.0|sphere.slrm|tornado|1|1|2021-11-22T15:03:59|2021-11-22T15:04:01|2021-11-22T15:04:55|54|17280|COMPLETED
1538016|50109.0|sphere.slrm|tornado|1|1|2021-11-22T15:05:06|2021-11-22T15:05:07|2021-11-22T15:05:42|35|17280|COMPLETED
1538017|50109.0|sphere.slrm|tornado|1|1|2021-11-22T15:05:09|2021-11-22T15:05:10|2021-11-22T15:05:45|35|17280|COMPLETED
1538018|50109.0|sphere.slrm|tornado|1|1|2021-11-22T15:05:15|2021-11-22T15:05:15|2021-11-22T15:05:47|32|17280|COMPLETED
1538019|50109.0|sphere.slrm|tornado|1|1|2021-11-22T15:05:19|2021-11-22T15:05:20|2021-11-22T15:05:51|31|17280|COMPLETED
1538020|50109.0|sphere.slrm|tornado|1|1|2021-11-22T15:05:24|2021-11-22T15:05:24|2021-11-22T15:05:55|31|17280|COMPLETED
1538021|50109.0|sphere.slrm|tornado|1|1|2021-11-22T15:05:29|2021-11-22T15:05:29|2021-11-22T15:05:58|29|17280|COMPLETED
1538022|50109.0|sphere.slrm|tornado|1|1|2021-11-22T15:06:26|2021-11-22T15:06:26|2021-11-22T15:07:40|74|17280|COMPLETED
1538023|50109.0|sphere.slrm|tornado|1|1|2021-11-22T15:06:28|2021-11-22T15:06:29|2021-11-22T15:07:43|74|17280|COMPLETED
1538024|50109.0|sphere.slrm|tornado|1|1|2021-11-22T15:06:31|2021-11-22T15:06:32|2021-11-22T15:07:46|74|17280|COMPLETED
1538025|50109.0|sphere.slrm|tornado|1|1|2021-11-22T15:06:33|2021-11-22T15:06:35|2021-11-22T15:07:47|72|17280|COMPLETED
1538026|50109.0|sphere.slrm|tornado|1|1|2021-11-22T15:06:35|2021-11-22T15:06:38|2021-11-22T15:07:50|72|17280|COMPLETED
1538027|50109.0|sphere.slrm|tornado|1|1|2021-11-22T15:06:37|2021-11-22T15:06:38|2021-11-22T15:07:52|74|17280|COMPLETED
1538030|50109.0|sphere.slrm|tornado|1|1|2021-11-22T15:13:09|2021-11-22T15:13:09|2021-11-22T15:15:11|122|17280|COMPLETED
1538031|50109.0|sphere.slrm|tornado|1|1|2021-11-22T15:13:11|2021-11-22T15:13:12|2021-11-22T15:15:14|122|17280|COMPLETED
1538032|50109.0|sphere.slrm|tornado|1|1|2021-11-22T15:13:13|2021-11-22T15:13:15|2021-11-22T15:15:13|118|17280|COMPLETED
1538033|50109.0|sphere.slrm|tornado|1|1|2021-11-22T15:13:16|2021-11-22T15:13:18|2021-11-22T15:19:23|365|17280|COMPLETED
1538034|50109.0|sphere.slrm|tornado|1|1|2021-11-22T15:13:18|2021-11-22T15:13:18|2021-11-22T15:19:23|365|17280|COMPLETED
1538035|50109.0|sphere.slrm|tornado|1|1|2021-11-22T15:13:20|2021-11-22T15:13:21|2021-11-22T15:19:25|364|17280|COMPLETED
1538712|50109.0|sphere.slrm|tornado|1|1|2021-11-22T17:01:00|2021-11-22T17:01:00|2021-11-22T17:04:42|222|20160|COMPLETED
1538808|50109.0|sphere.slrm|tornado|1|1|2021-11-22T18:01:09|2021-11-22T18:01:10|2021-11-29T10:58:31|579441|20160|COMPLETED
1538809|50109.0|sphere.slrm|tornado|1|1|2021-11-22T18:01:12|2021-11-22T18:01:13|2021-11-29T10:58:33|579440|20160|COMPLETED
1538810|50109.0|sphere.slrm|tornado|1|1|2021-11-22T18:04:06|2021-11-22T18:04:06|2021-11-29T10:58:05|579239|20160|COMPLETED
1538811|50109.0|sphere.slrm|tornado|1|1|2021-11-22T18:04:16|2021-11-22T18:04:16|2021-11-29T10:58:07|579231|20160|COMPLETED
1538812|50109.0|sphere.slrm|tornado|1|1|2021-11-22T18:04:23|2021-11-22T18:04:23|2021-11-29T10:59:01|579278|20160|COMPLETED
1538814|50109.0|sphere.slrm|tornado|1|1|2021-11-22T18:04:42|2021-11-22T18:04:42|2021-11-29T10:59:07|579265|20160|COMPLETED
1538815|50109.0|sphere.slrm|tornado|1|1|2021-11-22T18:05:00|2021-11-22T18:05:00|2021-11-29T10:59:20|579260|20160|COMPLETED
1538816|50109.0|sphere.slrm|tornado|1|1|2021-11-22T18:05:25|2021-11-22T18:05:25|2021-11-29T10:59:25|579240|20160|COMPLETED
1548178|50109.0|sphere.slrm|tornado|4|4|2021-11-29T14:58:06|2021-12-02T00:39:24|2021-12-06T14:23:53|395069|20160|COMPLETED
1548179|50109.0|sphere.slrm|tornado|1|1|2021-11-29T14:58:10|2021-11-29T14:58:10|2021-12-06T14:23:34|602724|20160|COMPLETED
1548181|50109.0|sphere.slrm|tornado|1|1|2021-11-29T14:58:12|2021-11-29T14:58:13|2021-12-06T14:23:39|602726|20160|COMPLETED
1548182|50109.0|sphere.slrm|tornado|1|1|2021-11-29T14:58:17|2021-11-29T23:29:56|2021-12-06T14:23:38|572022|20160|COMPLETED
1548183|50109.0|sphere.slrm|tornado|1|1|2021-11-29T14:58:19|2021-11-30T03:22:20|2021-12-06T14:23:50|558090|20160|COMPLETED
1548184|50109.0|sphere.slrm|tornado|4|4|2021-11-29T14:58:28|2021-12-02T00:39:24|2021-12-02T23:23:44|81860|20160|NODE_FAIL
1548185|50109.0|sphere.slrm|tornado|1|1|2021-11-29T14:58:32|2021-11-30T03:22:20|2021-12-06T14:24:43|558143|20160|COMPLETED
1548186|50109.0|sphere.slrm|tornado|1|1|2021-11-29T14:58:34|2021-11-30T03:22:20|2021-12-06T14:25:05|558165|20160|COMPLETED
1548187|50109.0|sphere.slrm|tornado|1|1|2021-11-29T14:58:39|2021-12-01T08:38:06|2021-12-06T14:24:58|452812|20160|COMPLETED
1548188|50109.0|sphere.slrm|tornado|1|1|2021-11-29T14:58:41|2021-12-01T08:38:06|2021-12-06T14:25:19|452833|20160|COMPLETED
1552938|50109.0|sphere.slrm|tornado|4|4|2021-12-03T11:37:51|2021-12-03T11:40:57|2021-12-06T02:15:52|225295|20160|NODE_FAIL
1555241|50109.0|sphere.slrm|tornado|4|4|2021-12-06T14:23:26|2021-12-06T14:23:26|2021-12-06T14:28:52|326|20160|COMPLETED
1555265|50109.0|sphere.slrm|tornado|1|1|2021-12-06T14:38:05|2021-12-06T14:38:06|2021-12-06T14:43:55|349|17280|COMPLETED
1555271|50109.0|sphere.slrm|tornado|4|4|2021-12-06T14:45:49|2021-12-06T14:45:51|2021-12-10T12:34:04|337693|20160|COMPLETED
1555273|50109.0|sphere.slrm|tornado|1|1|2021-12-06T14:45:58|2021-12-06T14:45:58|2021-12-10T12:32:14|337576|20160|COMPLETED
1555275|50109.0|sphere.slrm|tornado|1|1|2021-12-06T14:46:00|2021-12-06T14:46:01|2021-12-10T12:32:13|337572|20160|COMPLETED
1555276|50109.0|sphere.slrm|tornado|1|1|2021-12-06T14:46:05|2021-12-06T14:46:06|2021-12-10T12:32:20|337574|20160|COMPLETED
1555277|50109.0|sphere.slrm|tornado|1|1|2021-12-06T14:46:08|2021-12-06T14:46:09|2021-12-10T12:32:26|337577|20160|COMPLETED
1555278|50109.0|sphere.slrm|tornado|1|1|2021-12-06T14:46:15|2021-12-06T14:46:16|2021-12-10T12:32:35|337579|20160|COMPLETED
1555279|50109.0|sphere.slrm|tornado|1|1|2021-12-06T14:46:17|2021-12-06T14:46:19|2021-12-10T12:32:40|337581|20160|COMPLETED
1555280|50109.0|sphere.slrm|tornado|1|1|2021-12-06T14:46:21|2021-12-06T14:46:22|2021-12-10T12:32:51|337589|20160|COMPLETED
1555281|50109.0|sphere.slrm|tornado|1|1|2021-12-06T14:46:24|2021-12-06T14:46:25|2021-12-10T12:32:47|337582|20160|COMPLETED
1555282|50109.0|sphere.slrm|tornado|4|4|2021-12-06T14:47:36|2021-12-06T14:47:36|2021-12-10T12:32:20|337484|20160|COMPLETED
1560257|50109.0|sphere.slrm|tornado|1|1|2021-12-10T17:30:53|2021-12-10T20:07:27|2021-12-17T18:06:20|597533|20160|COMPLETED
1560258|50109.0|sphere.slrm|tornado|1|1|2021-12-10T17:30:58|2021-12-10T20:07:38|2021-12-17T18:06:26|597528|20160|COMPLETED
1567528|50109.0|sphere.slrm|tornado|4|4|2021-12-17T18:05:04|2021-12-17T18:06:30|2021-12-17T18:14:08|458|20160|COMPLETED
1567540|50109.0|sphere.slrm|tornado|4|4|2021-12-17T18:18:24|2021-12-17T18:18:25|2021-12-17T18:31:34|789|20160|COMPLETED
1570721|50109.0|sphere.slrm|tornado|4|4|2021-12-20T15:48:30|2021-12-20T15:48:33|2021-12-20T15:50:58|145|20160|COMPLETED
1570728|50109.0|sphere.slrm|tornado|4|4|2021-12-20T15:57:21|2021-12-20T15:57:22|2021-12-20T16:00:23|181|20160|COMPLETED
1570742|50109.0|sphere.slrm|tornado|4|4|2021-12-20T16:13:56|2021-12-20T16:13:56|2021-12-20T16:16:28|152|20160|COMPLETED
1570770|50109.0|sphere.slrm|tornado|4|4|2021-12-20T16:39:20|2021-12-20T16:39:20|2021-12-20T16:41:29|129|20160|COMPLETED
1570787|50109.0|sphere.slrm|tornado|4|4|2021-12-20T16:48:38|2021-12-20T16:48:39|2021-12-20T16:51:15|156|20160|COMPLETED
1570798|50109.0|sphere.slrm|tornado|4|4|2021-12-20T17:08:19|2021-12-20T17:08:20|2021-12-20T17:10:06|106|20160|COMPLETED
1571501|50109.0|sphere.slrm|tornado|4|4|2021-12-20T17:28:23|2021-12-20T17:28:23|2021-12-20T17:31:01|158|20160|COMPLETED
1571716|50109.0|sphere.slrm|tornado|4|4|2021-12-20T18:36:53|2021-12-20T18:36:56|2021-12-24T15:27:42|334246|20160|COMPLETED
1574806|50109.0|sphere.slrm|tornado|4|4|2021-12-23T15:36:01|2021-12-23T15:36:01|2021-12-24T15:20:40|85479|20160|COMPLETED
1575986|50109.0|sphere.slrm|tornado|1|1|2021-12-24T15:26:56|2021-12-24T21:37:38|2022-01-07T17:14:28|1193810|20160|COMPLETED
1575994|50109.0|sphere.slrm|tornado|4|4|2021-12-24T15:37:17|2021-12-24T21:48:14|2021-12-27T05:40:34|201140|20160|NODE_FAIL
1578423|50109.0|sphere.slrm|tornado|4|4|2021-12-27T13:32:02|2021-12-27T13:32:03|2022-01-07T17:13:01|963658|20160|COMPLETED
1580421|50109.0|sphere.slrm|tornado|1|1|2021-12-28T14:23:17|2021-12-28T14:23:19|2022-01-07T17:12:45|874166|17280|COMPLETED
1580423|50109.0|sphere.slrm|tornado|4|4|2021-12-28T14:25:03|2021-12-28T14:25:03|2022-01-07T17:12:55|874072|20160|COMPLETED
1580848|50109.0|sphere.slrm|tornado|1|1|2021-12-28T17:40:33|2021-12-29T01:23:55|2022-01-07T17:14:43|834648|20160|COMPLETED
1589795|50109.0|sphere.slrm|tornado|4|4|2022-01-07T17:11:57|2022-01-07T17:11:59|2022-01-14T14:49:45|596266|20160|COMPLETED
1589951|50109.0|sphere.slrm|tornado|4|4|2022-01-07T18:14:20|2022-01-07T18:14:21|2022-01-07T18:16:25|124|20160|COMPLETED
1589954|50109.0|sphere.slrm|tornado|4|4|2022-01-07T18:36:44|2022-01-07T18:36:44|2022-01-14T14:49:49|591185|20160|COMPLETED
1589966|50109.0|sphere.slrm|tornado|4|4|2022-01-07T19:14:22|2022-01-07T19:14:23|2022-01-07T19:14:38|15|20160|FAILED
1589967|50109.0|sphere.slrm|tornado|4|4|2022-01-07T19:15:18|2022-01-07T19:15:19|2022-01-08T21:23:05|94066|20160|FAILED
1589968|50109.0|sphere.slrm|tornado|4|4|2022-01-07T19:16:49|2022-01-07T19:16:50|2022-01-08T22:24:45|97675|20160|FAILED
1589969|50109.0|sphere.slrm|tornado|4|4|2022-01-07T19:17:44|2022-01-07T19:17:44|2022-01-09T18:23:24|169540|20160|COMPLETED
1589970|50109.0|sphere.slrm|tornado|4|4|2022-01-07T19:18:33|2022-01-07T19:18:34|2022-01-09T03:32:26|116032|20160|FAILED
1589971|50109.0|sphere.slrm|tornado|4|4|2022-01-07T19:21:00|2022-01-07T19:21:01|2022-01-07T19:21:04|3|20160|COMPLETED
1589972|50109.0|sphere.slrm|tornado|4|4|2022-01-07T19:21:42|2022-01-07T19:21:42|2022-01-07T19:21:47|5|20160|COMPLETED
1589985|50109.0|sphere.slrm|tornado|4|4|2022-01-07T19:23:58|2022-01-07T19:23:59|2022-01-07T19:24:02|3|20160|COMPLETED
