JobIDRaw|UID|GID|JobName|Partition|ReqNodes|ReqCPUS|AllocNodes|AllocCPUS|NodeList|Timelimit|Submit|Reserved|Start|End|Elapsed|CPUTimeRAW|ElapsedRaw|TimelimitRaw|Priority|State|Unnamed: 21
2767205|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[172-177,283-286]|14-00:00:00|2023-03-06T14:25:53|01:04:54|2023-03-06T15:30:47|2023-03-20T01:02:44|13-09:31:57|648209520|1157517|20160|12|COMPLETED|
2767486|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[039,339-342,599-603]|14-00:00:00|2023-03-06T15:36:03|00:00:02|2023-03-06T15:36:05|2023-03-19T18:08:28|13-02:32:23|634112080|1132343|20160|12|NODE_FAIL|
2767685|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[210-219]|14-00:00:00|2023-03-06T16:56:16|05:59:21|2023-03-06T22:55:37|2023-03-11T21:55:25|4-22:59:48|239897280|428388|20160|12|COMPLETED|
2767689|50109.0|50101|sphere.slrm|tornado|4|4|4|224|n01p[118,275-277]|14-00:00:00|2023-03-06T16:56:27|00:00:01|2023-03-06T16:56:28|2023-03-06T21:38:29|04:42:01|3790304|16921|20160|8|NODE_FAIL|
2774755|50109.0|50101|sphere.slrm|tornado|4|4|4|224|n01p[592-593,597-598]|14-00:00:00|2023-03-09T16:13:41|00:00:00|2023-03-09T16:13:41|2023-03-20T01:04:28|10-08:50:47|200669728|895847|20160|8|COMPLETED|
2774762|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p409|14-00:00:00|2023-03-09T16:40:50|00:20:43|2023-03-09T17:01:33|2023-03-20T01:04:04|10-08:02:31|50005256|892951|20160|6|COMPLETED|
2774763|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p410|14-00:00:00|2023-03-09T16:40:59|00:23:05|2023-03-09T17:04:04|2023-03-20T01:03:59|10-07:59:55|49996520|892795|20160|6|COMPLETED|
2779233|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[151-152,265,288-292,462,485]|14-00:00:00|2023-03-12T01:41:35|14:08:59|2023-03-12T15:50:34|2023-03-20T01:03:08|7-09:12:34|357254240|637954|20160|12|COMPLETED|
2788960|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[333-342]|14-00:00:00|2023-03-20T01:02:16|00:00:01|2023-03-20T01:02:17|2023-04-03T01:02:23|14-00:00:06|677379360|1209606|20160|9|TIMEOUT|
2788961|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[474-483]|14-00:00:00|2023-03-20T01:03:20|00:00:00|2023-03-20T01:03:20|2023-04-03T01:03:23|14-00:00:03|677377680|1209603|20160|9|TIMEOUT|
2788962|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[344-353]|14-00:00:00|2023-03-20T01:03:22|00:00:01|2023-03-20T01:03:23|2023-04-03T01:03:23|14-00:00:00|677376000|1209600|20160|9|TIMEOUT|
2788963|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p146|14-00:00:00|2023-03-20T01:04:36|00:00:01|2023-03-20T01:04:37|2023-04-03T01:04:53|14-00:00:16|67738496|1209616|20160|3|TIMEOUT|
2788964|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p354|14-00:00:00|2023-03-20T01:04:39|00:00:02|2023-03-20T01:04:41|2023-04-03T01:04:53|14-00:00:12|67738272|1209612|20160|3|TIMEOUT|
2788965|50109.0|50101|sphere.slrm|tornado|4|4|4|224|n01p[123-126]|14-00:00:00|2023-03-20T01:04:48|00:00:01|2023-03-20T01:04:49|2023-04-03T01:04:53|14-00:00:04|270951296|1209604|20160|5|TIMEOUT|
2814642|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[512-521]|14-00:00:00|2023-04-04T01:54:22|00:00:00|2023-04-04T01:54:22|2023-04-12T00:04:20|7-22:09:58|383374880|684598|20160|9|COMPLETED|
2814643|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[558-567]|14-00:00:00|2023-04-04T01:55:03|00:00:01|2023-04-04T01:55:04|2023-04-08T20:24:24|4-18:29:20|230809600|412160|20160|9|NODE_FAIL|
2814644|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[157-166]|14-00:00:00|2023-04-04T01:55:45|00:00:12|2023-04-04T01:55:57|2023-04-12T00:04:43|7-22:08:46|383334560|684526|20160|9|COMPLETED|
2814645|50109.0|50101|sphere.slrm|tornado|4|4|4|224|n01p[311-314]|14-00:00:00|2023-04-04T01:56:40|00:00:00|2023-04-04T01:56:40|2023-04-12T00:04:36|7-22:07:56|153322624|684476|20160|5|COMPLETED|
2814646|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p167|14-00:00:00|2023-04-04T01:57:22|00:00:00|2023-04-04T01:57:22|2023-04-12T00:04:43|7-22:07:21|38328696|684441|20160|3|COMPLETED|
2814647|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p287|14-00:00:00|2023-04-04T01:57:49|00:00:00|2023-04-04T01:57:49|2023-04-12T00:05:01|7-22:07:12|38328192|684432|20160|3|COMPLETED|
2828861|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[500-509]|14-00:00:00|2023-04-10T15:50:11|00:19:34|2023-04-10T16:09:45|2023-04-12T00:04:21|1-07:54:36|64330560|114876|20160|9|COMPLETED|
2832382|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[563-572]|14-00:00:00|2023-04-12T01:04:40|00:00:01|2023-04-12T01:04:41|2023-04-20T14:38:59|8-13:34:18|414432480|740058|20160|9|NODE_FAIL|
2832383|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[511-520]|14-00:00:00|2023-04-12T01:04:45|00:00:01|2023-04-12T01:04:46|2023-04-16T23:20:26|4-22:15:40|238414400|425740|20160|9|NODE_FAIL|
2832384|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[157-166]|14-00:00:00|2023-04-12T01:04:48|00:00:01|2023-04-12T01:04:49|2023-04-20T14:38:59|8-13:34:10|414428000|740050|20160|9|NODE_FAIL|
2844430|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[216-225]|14-00:00:00|2023-04-17T14:40:45|00:00:00|2023-04-17T14:40:45|2023-04-20T14:37:19|2-23:56:34|145036640|258994|20160|9|NODE_FAIL|
2857413|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[136-145]|14-00:00:00|2023-04-20T22:14:01|00:00:00|2023-04-20T22:14:01|2023-04-23T17:21:40|2-19:07:39|135329040|241659|20160|9|NODE_FAIL|
2857414|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[159-168]|14-00:00:00|2023-04-20T22:14:52|00:00:00|2023-04-20T22:14:52|2023-05-02T05:53:33|11-07:38:41|547635760|977921|20160|9|NODE_FAIL|
2857415|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[169-178]|14-00:00:00|2023-04-20T22:15:48|00:00:01|2023-04-20T22:15:49|2023-04-30T04:58:56|9-06:43:07|449000720|801787|20160|9|NODE_FAIL|
2865730|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[146-155]|14-00:00:00|2023-04-25T13:49:06|00:00:00|2023-04-25T13:49:06|2023-05-09T13:49:13|14-00:00:07|677379920|1209607|20160|12|TIMEOUT|
2874159|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[099-100,493-500]|14-00:00:00|2023-05-02T16:19:06|00:00:01|2023-05-02T16:19:07|2023-05-16T16:19:14|14-00:00:07|677379920|1209607|20160|12|TIMEOUT|
2874160|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[550-553,587-592]|14-00:00:00|2023-05-02T16:19:49|00:00:00|2023-05-02T16:19:49|2023-05-16T16:20:14|14-00:00:25|677390000|1209625|20160|12|TIMEOUT|
2896516|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[292-301]|14-00:00:00|2023-05-22T14:27:35|00:18:03|2023-05-22T14:45:38|2023-05-30T13:07:03|7-22:21:25|383759600|685285|20160|41|COMPLETED|
2896517|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[331-340]|14-00:00:00|2023-05-22T14:28:10|00:17:28|2023-05-22T14:45:38|2023-05-28T07:00:27|5-16:14:49|274673840|490489|20160|41|NODE_FAIL|
2896518|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[460-469]|14-00:00:00|2023-05-22T14:28:45|00:25:53|2023-05-22T14:54:38|2023-05-30T13:06:51|7-22:12:13|383450480|684733|20160|41|COMPLETED|
2922687|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[293-301,346]|14-00:00:00|2023-05-30T13:17:13|00:00:00|2023-05-30T13:17:13|2023-06-07T14:38:05|8-01:20:52|389789120|696052|20160|41|COMPLETED|
2922689|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[078,200-201,265,358,470,472-473,571-572]|14-00:00:00|2023-05-30T13:21:36|00:33:48|2023-05-30T13:55:24|2023-06-07T14:38:08|8-00:42:44|388507840|693764|20160|41|COMPLETED|
2930210|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[292-301]|14-00:00:00|2023-06-07T15:52:08|00:00:01|2023-06-07T15:52:09|2023-06-19T13:30:42|11-21:38:33|575855280|1028313|20160|12|COMPLETED|
2930211|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[563-572]|14-00:00:00|2023-06-07T15:52:11|00:00:12|2023-06-07T15:52:23|2023-06-19T13:30:45|11-21:38:22|575849120|1028302|20160|12|COMPLETED|
2945330|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[292-301]|14-00:00:00|2023-06-19T13:32:17|00:00:01|2023-06-19T13:32:18|2023-06-20T16:21:40|1-02:49:22|54074720|96562|20160|15|COMPLETED|
2945331|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[452-461]|14-00:00:00|2023-06-19T13:32:20|00:00:01|2023-06-19T13:32:21|2023-06-20T16:22:15|1-02:49:54|54092640|96594|20160|15|COMPLETED|
