JobID|JobIDRaw|JobName|User|Partition|State|QOS|Priority|Reason|Flags|Submit|Eligible|Start|End|Elapsed|ElapsedRaw|Planned|PlannedCPURAW|ReqNodes|ReqCPUS|ReqMem|AllocNodes|AllocCPUS|AllocTRES|NTasks|Timelimit|TimelimitRaw|CPUTimeRAW|NodeList|ExitCode
496|496|sim_168|ivan|debug|COMPLETED|normal|1|None|SchedBackfill,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T09:51:56|2026-06-19T09:53:15|00:01:19|79|03:17:23|11843|1|1|1M|1|1|billing=1,cpu=1,mem=1M,node=1||01:00:00|60|79|node4|0:0
497|497|sim_169|ivan|debug|COMPLETED|normal|1|None|SchedMain,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T11:38:51|2026-06-19T11:38:51|00:00:00|0|05:04:18|54774|3|3|3M|3|3|billing=3,cpu=3,mem=3M,node=3||00:01:00|1|0|node[1-3]|0:0
498|498|sim_170|ivan|debug|COMPLETED|normal|1|None|SchedMain,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T11:38:54|2026-06-19T11:44:59|00:06:05|365|05:04:21|73044|4|4|4M|4|4|billing=4,cpu=4,mem=4M,node=4||00:27:00|27|1460|node[1-4]|0:0
499|499|sim_171|ivan|debug|COMPLETED|normal|1|None|SchedMain,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T11:44:59|2026-06-19T11:45:00|00:00:01|1|05:10:26|55878|3|3|3M|3|3|billing=3,cpu=3,mem=3M,node=3||00:01:00|1|3|node[1-3]|0:0
500|500|sim_172|ivan|debug|COMPLETED|normal|1|None|SchedBackfill,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T08:21:55|2026-06-19T08:23:24|00:01:29|89|01:47:22|6442|1|1|1M|1|1|billing=1,cpu=1,mem=1M,node=1||00:04:00|4|89|node4|0:0
501|501|sim_173|ivan|debug|COMPLETED|normal|1|None|SchedBackfill,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T08:15:25|2026-06-19T08:15:25|00:00:00|0|01:40:52|6052|1|1|1M|1|1|billing=1,cpu=1,mem=1M,node=1||00:01:00|1|0|node2|0:0
502|502|sim_174|ivan|debug|COMPLETED|normal|1|None|SchedBackfill,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T09:53:26|2026-06-19T09:56:54|00:03:28|208|03:18:53|23866|2|2|2M|2|2|billing=2,cpu=2,mem=2M,node=2||00:10:00|10|416|node[3-4]|0:0
503|503|sim_175|ivan|debug|COMPLETED|normal|1|None|SchedBackfill,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T09:54:26|2026-06-19T09:54:26|00:00:00|0|03:19:53|23986|2|2|2M|2|2|billing=2,cpu=2,mem=2M,node=2||00:01:00|1|0|node[1-2]|0:0
504|504|sim_176|ivan|debug|COMPLETED|normal|1|None|SchedMain,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T11:45:02|2026-06-19T11:45:03|00:00:01|1|05:10:29|74516|4|4|4M|4|4|billing=4,cpu=4,mem=4M,node=4||00:01:00|1|4|node[1-4]|0:0
505|505|sim_177|ivan|debug|COMPLETED|normal|1|None|SchedBackfill,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T09:54:56|2026-06-19T09:58:41|00:03:45|225|03:20:23|24046|2|2|2M|2|2|billing=2,cpu=2,mem=2M,node=2||00:06:00|6|450|node[1-2]|0:0
506|506|sim_178|ivan|debug|COMPLETED|normal|1|None|SchedBackfill,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T09:56:56|2026-06-19T09:58:05|00:01:09|69|03:22:23|12143|1|1|1M|1|1|billing=1,cpu=1,mem=1M,node=1||01:00:00|60|69|node4|0:0
507|507|sim_179|ivan|debug|COMPLETED|normal|1|None|SchedMain,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T11:45:05|2026-06-19T11:48:34|00:03:29|209|05:10:32|74528|4|4|4M|4|4|billing=4,cpu=4,mem=4M,node=4||01:00:00|60|836|node[1-4]|0:0
508|508|sim_180|ivan|debug|COMPLETED|normal|1|None|SchedBackfill,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T09:58:26|2026-06-19T09:59:05|00:00:39|39|03:23:53|12233|1|1|1M|1|1|billing=1,cpu=1,mem=1M,node=1||01:00:00|60|39|node4|0:0
509|509|sim_181|ivan|debug|COMPLETED|normal|1|None|SchedBackfill,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T09:59:26|2026-06-19T10:09:31|00:10:05|605|03:24:53|12293|1|1|1M|1|1|billing=1,cpu=1,mem=1M,node=1||01:00:00|60|605|node4|0:0
510|510|sim_182|ivan|debug|COMPLETED|normal|1|None|SchedMain,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T11:48:34|2026-06-19T11:58:39|00:10:05|605|05:14:01|37682|2|2|2M|2|2|billing=2,cpu=2,mem=2M,node=2||01:00:00|60|1210|node[1-2]|0:0
511|511|sim_183|ivan|debug|COMPLETED|normal|1|None|SchedBackfill,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T11:18:26|2026-06-19T11:20:39|00:02:13|133|04:43:53|34066|2|2|2M|2|2|billing=2,cpu=2,mem=2M,node=2||00:03:00|3|266|node[3-4]|0:0
512|512|sim_184|ivan|debug|COMPLETED|normal|1|None|SchedMain,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T11:58:40|2026-06-19T11:58:40|00:00:00|0|05:24:07|58341|3|3|3M|3|3|billing=3,cpu=3,mem=3M,node=3||00:01:00|1|0|node[1-3]|0:0
513|513|sim_185|ivan|debug|COMPLETED|normal|1|None|SchedMain,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T11:58:42|2026-06-19T11:58:57|00:00:15|15|05:24:09|77796|4|4|4M|4|4|billing=4,cpu=4,mem=4M,node=4||00:01:00|1|60|node[1-4]|0:0
514|514|sim_186|ivan|debug|COMPLETED|normal|1|None|SchedMain,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T11:58:57|2026-06-19T11:59:50|00:00:53|53|05:24:24|77856|4|4|4M|4|4|billing=4,cpu=4,mem=4M,node=4||01:00:00|60|212|node[1-4]|0:0
515|515|sim_187|ivan|debug|COMPLETED|normal|1|None|SchedBackfill,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T11:19:56|2026-06-19T11:19:56|00:00:00|0|04:45:23|34246|2|2|2M|2|2|billing=2,cpu=2,mem=2M,node=2||00:01:00|1|0|node[1-2]|0:0
516|516|sim_188|ivan|debug|COMPLETED|normal|1|None|SchedMain,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T11:59:50|2026-06-19T11:59:51|00:00:01|1|05:25:17|78068|4|4|4M|4|4|billing=4,cpu=4,mem=4M,node=4||00:01:00|1|4|node[1-4]|0:0
517|517|sim_189|ivan|debug|COMPLETED|normal|1|None|SchedMain,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T11:59:53|2026-06-19T12:05:49|00:05:56|356|05:25:20|58560|3|3|3M|3|3|billing=3,cpu=3,mem=3M,node=3||01:00:00|60|1068|node[1-3]|0:0
518|518|sim_190|ivan|debug|COMPLETED|normal|1|None|SchedBackfill,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T08:15:55|2026-06-19T08:15:55|00:00:00|0|01:41:22|6082|1|1|1M|1|1|billing=1,cpu=1,mem=1M,node=1||00:01:00|1|0|node2|0:0
519|519|sim_191|ivan|debug|COMPLETED|normal|1|None|SchedMain,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T12:05:49|2026-06-19T12:06:41|00:00:52|52|05:31:16|79504|4|4|4M|4|4|billing=4,cpu=4,mem=4M,node=4||00:03:00|3|208|node[1-4]|0:0
520|520|sim_192|ivan|debug|COMPLETED|normal|1|None|SchedBackfill,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T08:29:55|2026-06-19T08:29:56|00:00:01|1|01:55:22|6922|1|1|1M|1|1|billing=1,cpu=1,mem=1M,node=1||00:33:00|33|1|node3|0:0
521|521|sim_193|ivan|debug|COMPLETED|normal|1|None|SchedMain,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T12:06:41|2026-06-19T12:06:42|00:00:01|1|05:32:08|59784|3|3|3M|3|3|billing=3,cpu=3,mem=3M,node=3||00:01:00|1|3|node[1-3]|0:0
522|522|sim_194|ivan|debug|COMPLETED|normal|1|None|SchedMain,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T12:06:45|2026-06-19T12:16:49|00:10:04|604|05:32:12|79728|4|4|4M|4|4|billing=4,cpu=4,mem=4M,node=4||00:19:00|19|2416|node[1-4]|0:0
523|523|sim_195|ivan|debug|COMPLETED|normal|1|None|SchedBackfill,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T08:16:25|2026-06-19T08:16:25|00:00:00|0|01:41:52|6112|1|1|1M|1|1|billing=1,cpu=1,mem=1M,node=1||00:01:00|1|0|node2|0:0
524|524|sim_196|ivan|debug|COMPLETED|normal|1|None|SchedBackfill,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T11:23:26|2026-06-19T11:23:26|00:00:00|0|04:48:53|34666|2|2|2M|2|2|billing=2,cpu=2,mem=2M,node=2||00:02:00|2|0|node[3-4]|0:0
525|525|sim_197|ivan|debug|COMPLETED|normal|1|None|SchedMain,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T12:16:49|2026-06-19T12:26:54|00:10:05|605|05:42:16|41072|2|2|2M|2|2|billing=2,cpu=2,mem=2M,node=2||01:00:00|60|1210|node[1-2]|0:0
526|526|sim_198|ivan|debug|COMPLETED|normal|1|None|SchedMain,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T12:26:54|2026-06-19T12:27:26|00:00:32|32|05:52:21|84564|4|4|4M|4|4|billing=4,cpu=4,mem=4M,node=4||01:00:00|60|128|node[1-4]|0:0
527|527|sim_199|ivan|debug|COMPLETED|normal|1|None|SchedBackfill,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T08:16:55|2026-06-19T08:16:56|00:00:01|1|01:42:22|6142|1|1|1M|1|1|billing=1,cpu=1,mem=1M,node=1||00:01:00|1|1|node2|0:0
528|528|sim_200|ivan|debug|COMPLETED|normal|1|None|SchedMain,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T12:27:26|2026-06-19T12:27:27|00:00:01|1|05:52:53|63519|3|3|3M|3|3|billing=3,cpu=3,mem=3M,node=3||00:01:00|1|3|node[1-3]|0:0
